ein,entity_id,vault_name,vault_url,profile_path,irs_filer_name,has_990_filings,filing_years,in_vault
201130122,ent_000256,UFCW - United Food and Commercial Workers,https://thedonormap.org/Donors%20&%20Power%20Networks/Labor%20Unions/UFCW%20-%20United%20Food%20and%20Commercial%20Workers,content/Donors & Power Networks/Labor Unions/UFCW - United Food and Commercial Workers.md,United Food and Commercial Workers International Union UFCW Local 540 &amp; Exc,true,2018|2019|2020|2022|2023,true
352455960,ent_000257,UNITE HERE,https://thedonormap.org/Donors%20&%20Power%20Networks/Labor%20Unions/UNITE%20HERE,content/Donors & Power Networks/Labor Unions/UNITE HERE.md,,false,,true
420606689,ent_000219,United Auto Workers,https://thedonormap.org/Donors%20&%20Power%20Networks/Mega-Donors/United%20Auto%20Workers,content/Donors & Power Networks/Mega-Donors/United Auto Workers.md,International Union United Auto Workers Local 450,true,2020|2021|2022|2023,true
941448579,ent_000258,United Farm Workers,https://thedonormap.org/Donors%20&%20Power%20Networks/Labor%20Unions/United%20Farm%20Workers,content/Donors & Power Networks/Labor Unions/United Farm Workers.md,United Farm Workers of America,true,2018|2019|2020|2022|2023|2024,true
520880375,ent_001507,Urban Institute,https://thedonormap.org/Think%20Tanks%20&%20Policy%20Infrastructure/Liberal/Urban%20Institute,content/Think Tanks & Policy Infrastructure/Liberal/Urban Institute.md,The Urban Institute,true,2018|2019|2020|2021|2022|2023,true
461561597,ent_000428,US Chamber of Commerce,https://thedonormap.org/Donors%20&%20Power%20Networks/Dark%20Money/US%20Chamber%20of%20Commerce,content/Donors & Power Networks/Dark Money/US Chamber of Commerce.md,US Chamber of Commerce Foundation,true,2018|2019|2020|2022|2023|2024,true
742904514,ent_000328,Valero Energy,https://thedonormap.org/Donors%20&%20Power%20Networks/Energy%20&%20Utilities/Valero%20Energy,content/Donors & Power Networks/Energy & Utilities/Valero Energy.md,VALERO ENERGY FOUNDATION,true,2020|2021|2022|2023|2024,true
232888152,ent_001522,Vanguard Charitable Endowment Program,https://thedonormap.org/Donors%20&%20Power%20Networks/Wall%20Street/Vanguard%20Charitable%20Endowment%20Program,content/Donors & Power Networks/Wall Street/Vanguard Charitable Endowment Program.md,Vanguard Charitable Endowment Program,true,2021|2022,true
133319048,ent_000234,Verizon,https://thedonormap.org/Donors%20&%20Power%20Networks/Media%20&%20Entertainment/Verizon,content/Donors & Power Networks/Media & Entertainment/Verizon.md,VERIZON FOUNDATION,true,2020|2022|2023,true
223419667,ent_001512,Vital Strategies,https://thedonormap.org/Donors%20&%20Power%20Networks/Dark%20Money/Vital%20Strategies,content/Donors & Power Networks/Dark Money/Vital Strategies.md,VITAL STRATEGIES INC,true,2020|2022,true
710569421,ent_000035,Walmart,https://thedonormap.org/Donors%20&%20Power%20Networks/Wall%20Street/Walmart,content/Donors & Power Networks/Wall Street/Walmart.md,WALMART INC,true,2019|2020|2021|2022|2023|2024,true
956037079,ent_000235,Walt Disney Company,https://thedonormap.org/Donors%20&%20Power%20Networks/Media%20&%20Entertainment/Walt%20Disney%20Company,content/Donors & Power Networks/Media & Entertainment/Walt Disney Company.md,THE WALT DISNEY COMPANY FOUNDATION,true,2018|2019|2021|2022|2023|2024,true
472066714,ent_000340,Walton Family Foundation,https://thedonormap.org/Donors%20&%20Power%20Networks/Education/Walton%20Family%20Foundation,content/Donors & Power Networks/Education/Walton Family Foundation.md,WALTON FAMILY FOUNDATION,true,2018|2020|2021|2022|2023,true
411367441,ent_000036,Wells Fargo,https://thedonormap.org/Donors%20&%20Power%20Networks/Wall%20Street/Wells%20Fargo,content/Donors & Power Networks/Wall Street/Wells Fargo.md,WELLS FARGO FOUNDATION,true,2020|2021|2022|2023,true
751972150,ent_000453,Western Growers Association,https://thedonormap.org/Donors%20&%20Power%20Networks/Agriculture/Western%20Growers%20Association,content/Donors & Power Networks/Agriculture/Western Growers Association.md,WESTERN PEANUT GROWERS',true,2018|2019|2020|2022|2023|2024|2025,true
237413843,ent_000330,Williams Companies,https://thedonormap.org/Donors%20&%20Power%20Networks/Energy%20&%20Utilities/Williams%20Companies,content/Donors & Power Networks/Energy & Utilities/Williams Companies.md,WILLIAMS COMPANIES FOUNDATON INC,true,2020|2022|2023|2024,true
451839927,ent_000115,WinRed,https://thedonormap.org/Donors%20&%20Power%20Networks/Super%20PACs/WinRed,content/Donors & Power Networks/Super PACs/WinRed.md,,false,,true
813552287,ent_000078,World Liberty Financial,https://thedonormap.org/Donors%20&%20Power%20Networks/Tech%20&%20Crypto/World%20Liberty%20Financial,content/Donors & Power Networks/Tech & Crypto/World Liberty Financial.md,,false,,true
950596680,ent_000331,WSPA - Western States Petroleum Association,https://thedonormap.org/Donors%20&%20Power%20Networks/Energy%20&%20Utilities/WSPA%20-%20Western%20States%20Petroleum%20Association,content/Donors & Power Networks/Energy & Utilities/WSPA - Western States Petroleum Association.md,WESTERN STATES PETROLEUM ASSOCIATION,true,2018|2019|2020|2022|2023|2024,true
